29959,1617786,19,33,15,18,3,-4.7
29960,719040,0,0,0,0,0,0.0
29962,1168518,9,8,16,6,1,-1.8
29963,1108631,6,9,4,18,1,-0.1
29964,868956,6,0,2,14,4,1.0
29965,809055,3,4,2,0,2,-0.6
29966,1018844,1,4,9,2,6,0.8
29967,749175,1,1,0,1,0,-0.2
29968,719232,0,0,1,1,0,0.1
29969,719256,0,0,0,0,0,0.0
29970,719280,1,0,0,1,0,-0.1
29972,2577592,120,82,108,132,36,-11.8
29974,869246,7,6,4,16,6,0.8
29975,1139050,10,6,19,7,1,-1.7
29976,1139088,7,17,5,4,2,-2.3
29977,1708689,17,12,26,26,2,-1.6
29978,629538,4,1,2,4,1,-0.3
29979,599580,6,1,7,1,0,-1.2
29980,569620,4,7,2,1,2,-1.0
29981,629601,3,8,0,2,1,-1.0
29982,809514,8,8,6,8,2,-1.2
29983,599660,4,2,3,1,0,-0.9
29984,959488,24,5,1,1,8,-3.6
29985,689655,1,5,8,0,1,-0.5
29986,539748,0,4,2,2,0,-0.2
29987,869623,2,1,9,1,0,-0.4
29988,1079568,14,17,7,4,2,-3.7
29989,1049615,4,3,16,8,7,1.1
29990,839720,8,3,2,2,1,-1.5
29991,869739,18,32,7,5,0,-6.3
29992,2609304,28,23,25,15,16,-3.2
29993,3539174,154,159,97,82,34,-31.7
29994,809838,25,40,33,21,7,-5.5
29996,839888,12,9,2,8,1,-2.3
29997,1859814,32,33,27,23,1,-7.2
29998,989934,8,13,11,10,2,-1.5
29999,1349955,31,50,52,25,2,-8.3
30000,1290000,27,3,8,0,6,-4.5
30001,720024,0,0,1,0,0,0.0
30002,1380092,18,8,19,0,3,-3.8
30003,870087,4,6,4,0,4,-0.6
30004,840112,1,0,0,0,0,-0.2
30005,1140190,18,7,30,19,4,-1.6
30006,930186,4,0,2,2,0,-0.6
30007,930217,5,3,2,3,0,-1.0
30008,930248,3,3,0,0,3,-0.3
30009,900270,1,3,1,7,0,0.2
30010,900300,1,1,6,5,0,0.2
30013,840364,0,0,0,0,0,0.0
30014,900420,1,1,0,3,0,0.0
30015,840420,0,0,0,0,1,0.2
30016,930496,3,0,5,12,8,2.2
30017,900510,1,1,2,0,1,-0.1
30019,840532,0,0,0,0,0,0.0
30020,840560,0,0,0,0,0,0.0
30021,840588,0,0,0,0,0,0.0
30022,840616,0,0,0,0,0,0.0
30023,900690,0,2,1,2,0,0.0
30024,780624,2,5,2,1,0,-0.8
30025,810675,17,4,4,1,0,-3.7
30026,1501300,22,11,14,19,6,-2.4
30027,2011809,35,30,28,21,10,-5.9
30028,1291204,17,25,25,16,11,-2.1
30029,2642552,36,47,22,24,2,-9.1
30031,240248,0,0,0,0,0,0.0
30032,690736,2,1,3,8,1,0.5
30033,870957,17,9,11,24,11,0.3
30034,961088,12,8,13,1,7,-1.7
30035,750875,3,2,3,4,8,1.2
30036,780936,14,4,16,20,8,0.4
30037,600740,2,6,2,2,4,0.0
30038,570722,5,2,1,0,0,-1.2
30039,480624,0,1,0,0,0,-0.1
30040,480640,0,0,0,0,0,0.0
30041,480656,0,0,0,0,1,0.2
30042,480672,0,0,2,0,0,0.0
30043,480688,0,0,0,0,0,0.0
30044,480704,0,0,0,0,0,0.0
30045,480720,0,2,1,0,0,-0.2
30046,480736,0,1,1,0,0,-0.1
30047,480752,0,0,0,0,4,0.8
30048,480768,0,0,0,4,0,0.4
30049,961568,7,9,3,6,1,-1.5
30051,721224,6,7,6,0,1,-1.7
30052,721248,14,1,0,0,0,-2.9
30056,781456,85,47,60,19,4,-19.0
30057,1172223,45,13,15,9,14,-6.6
30058,1052030,13,4,8,4,8,-1.0
30059,631239,9,1,1,7,1,-1.0
30060,601200,7,0,1,2,0,-1.2
30061,480976,1,0,0,0,0,-0.2
30062,601240,10,0,0,6,0,-1.4
30063,571197,2,0,1,3,1,0.1
30064,300640,0,0,4,2,0,0.2
30065,420910,8,2,6,0,0,-1.8
30066,721584,4,12,1,6,1,-1.2
30067,992211,26,13,23,28,13,-1.1
30068,1202720,12,13,18,13,10,-0.4
30069,601380,2,3,6,3,6,0.8
30070,481120,1,0,0,0,0,-0.2
30071,150355,0,1,0,2,1,0.3
30072,120288,0,1,0,0,0,-0.1
30073,872117,3,3,4,0,2,-0.5
30074,721776,0,1,2,0,0,-0.1
30075,721800,0,0,0,0,0,0.0
30076,751900,2,0,0,1,0,-0.3
30077,721848,2,4,1,2,0,-0.6
30078,721872,4,1,0,9,0,0.0
30079,721896,0,0,0,0,0,0.0
30080,721920,0,0,0,0,0,0.0
30081,721944,0,0,0,0,0,0.0
30082,721968,0,0,0,0,0,0.0
30083,721992,0,1,3,1,0,0.0
30084,782184,1,3,7,4,2,0.3
30085,722040,0,0,0,0,1,0.2
30086,722064,0,0,0,0,1,0.2
30087,812349,2,0,4,2,0,-0.2
30089,782314,0,1,10,4,2,0.7
30090,722160,0,0,3,9,2,1.3
30091,692093,4,7,4,1,3,-0.8
30092,631932,0,2,1,2,4,0.8
30093,812511,4,5,1,6,1,-0.5
30094,662068,8,0,2,2,8,0.2
30095,631995,1,0,0,4,0,0.2
30096,601920,0,0,0,0,0,0.0
30097,1354365,11,6,10,4,5,-1.4
30099,1113663,11,10,4,6,5,-1.6
30100,3220700,14,74,56,59,23,0.3
30101,1745858,17,36,5,10,13,-3.4
30102,1565304,14,13,15,8,5,-2.3
30103,1354635,6,23,16,8,0,-2.7
30104,1053640,11,4,5,1,4,-1.7
30105,1083780,14,7,3,4,1,-2.9
30106,1956890,49,22,25,16,14,-7.6
30109,1204360,5,11,7,7,3,-0.8
30110,2198030,68,110,61,19,31,-16.5
30111,1686216,96,43,71,78,27,-10.3
30112,1626048,18,27,13,20,1,-4.1
30113,2288588,85,203,89,79,58,-17.8
30114,1806840,11,30,17,27,24,2.3
30115,1234715,19,22,13,23,10,-1.7
30116,632436,14,5,12,9,1,-2.2
30117,542106,5,12,14,8,6,-0.2
30118,843304,217,136,52,55,16,-48.3
30120,542160,10,3,1,5,0,-1.8
30121,1054235,17,8,24,17,4,-1.7
30122,873538,9,4,4,3,6,-0.7
30123,994059,4,6,9,4,8,0.6
30124,933844,6,2,5,8,5,0.4
30125,723000,0,0,0,0,0,0.0
30126,843528,11,4,8,4,4,-1.4
30127,994191,4,2,7,2,1,-0.6
30128,1084608,4,3,7,15,4,1.2
30129,933999,5,1,4,1,2,-0.6
30130,572470,5,11,10,1,1,-1.8
30131,180786,0,4,0,1,2,0.1
30132,1747656,9,36,8,5,5,-3.9
30133,1386118,11,29,8,4,1,-4.5
30134,1145092,11,13,16,11,3,-1.8
30136,2109520,21,24,47,14,6,-4.0
30138,2591868,35,46,22,3,5,-10.3
30140,1748120,21,22,13,6,1,-5.6
30142,2531928,28,30,59,27,18,-2.3
30144,1266048,10,6,6,8,16,1.4
30145,361740,6,0,0,6,0,-0.6
30146,452190,10,12,12,2,3,-2.4
30147,361764,0,2,2,6,0,0.4
30149,241192,0,0,0,0,2,0.4
30150,422100,0,2,6,4,2,0.6
30151,482416,0,0,6,6,2,1.0
30152,241216,0,0,0,0,0,0.0
30153,603060,0,0,2,0,1,0.2
30155,633255,0,0,5,5,0,0.5
30156,784056,0,2,3,7,1,0.7
30157,723768,0,1,1,0,12,2.3
30158,784108,6,8,0,1,2,-1.5
30159,874611,6,10,7,4,3,-1.2
30160,663520,1,1,3,6,0,0.3
30162,1206480,6,7,17,11,7,0.6
30163,1116031,7,14,7,6,1,-2.0
30164,1327216,17,12,16,17,3,-2.3
30165,663630,4,0,2,3,0,-0.5
30166,1930624,36,22,23,22,13,-4.6
30167,784342,1,1,11,4,0,0.1
30168,1900584,34,15,9,18,6,-5.3
30169,1870478,7,8,29,10,9,0.6
30170,1538670,45,35,71,64,46,3.1
30172,2081868,28,43,10,10,6,-7.7
30174,1719918,21,33,7,11,2,-6.0
30176,2112320,14,20,29,7,11,-1.9
30178,1358010,31,5,12,7,0,-6.0
30180,1267560,12,8,8,10,8,-0.6
30181,603620,0,0,0,2,0,0.2
30182,603640,1,0,1,0,0,-0.2
30183,603660,0,1,0,0,0,-0.1
30184,664048,1,0,1,3,2,0.5
30185,633885,0,0,1,0,7,1.4
30186,1177254,13,12,6,3,5,-2.5
30187,543366,1,4,5,0,1,-0.4
30188,483008,0,0,0,0,0,0.0
30189,483024,0,0,0,0,0,0.0
30190,483040,0,0,0,0,0,0.0
30192,483072,2,2,1,1,0,-0.5
30193,543474,0,0,2,12,7,2.6
30194,543492,5,0,2,2,0,-0.8
30195,1207800,18,11,29,21,3,-2.0
30196,1932544,18,18,27,27,15,0.3
30197,754925,6,5,8,5,4,-0.4
30198,664356,6,2,0,4,4,-0.2
30199,1147562,7,11,18,9,11,0.6
30200,755000,10,5,5,6,6,-0.7
30201,1359045,3,1,3,2,3,0.1
30202,785252,2,1,1,0,0,-0.5
30203,724872,0,0,0,0,0,0.0
30204,2084076,38,84,61,27,8,-11.7
30205,1329020,25,15,19,28,9,-1.9
30206,724944,5,5,9,2,0,-1.3
30207,785382,7,11,13,4,1,-1.9
30208,483328,0,0,0,0,0,0.0
30209,876061,20,19,8,2,0,-5.7
30211,906330,17,17,14,16,6,-2.3
30212,574028,2,11,9,16,5,1.1
30213,543834,4,2,1,0,1,-0.8
30216,997128,21,27,23,38,9,-1.3
30218,876322,1,8,5,10,5,1.0
30220,483520,0,0,0,0,0,0.0
30221,634641,24,29,49,28,16,-1.7
30222,785772,77,40,39,9,5,-17.5
30223,695129,11,15,11,12,0,-2.5
30224,1571648,53,68,39,69,28,-4.9
30225,574275,1,2,0,4,1,0.2
30226,755650,3,6,4,14,3,0.8
30227,483632,0,0,0,0,0,0.0
30228,483648,0,1,0,0,0,-0.1
30229,483664,0,0,0,1,0,0.1
30230,755750,11,9,2,2,6,-1.7
30231,1239471,32,29,12,16,7,-6.3
30233,483728,0,0,0,0,0,0.0
30234,483744,0,0,0,1,0,0.1
30238,665236,5,1,0,4,0,-0.7
30239,635019,7,2,5,4,1,-1.0
30240,483840,4,2,6,2,0,-0.8
30241,483856,3,0,0,0,0,-0.6
30242,483872,0,1,1,0,0,-0.1
30243,816561,15,2,0,5,0,-2.7
30245,483920,0,0,0,0,0,0.0
30251,484016,0,0,0,0,0,0.0
30252,816804,13,9,2,13,1,-2.0
30254,695842,1,4,17,16,7,2.4
30255,1089180,26,7,6,11,4,-4.0
30256,484096,0,0,0,0,0,0.0
30257,484112,0,0,0,0,0,0.0
30258,484128,0,0,0,3,0,0.3
30259,484144,0,0,0,0,0,0.0
30260,544680,3,4,1,0,0,-1.0
30261,817047,25,14,7,13,6,-3.9
30263,484208,0,0,0,0,0,0.0
30264,696072,2,2,2,2,1,-0.2
30265,544770,0,0,6,0,0,0.0
30266,484256,1,0,0,0,0,-0.2
30267,514539,0,4,1,0,0,-0.4
30268,484288,1,0,0,0,0,-0.2
30270,484320,0,0,0,1,0,0.1
30271,484336,0,0,0,0,0,0.0
30272,847616,2,7,0,13,0,0.2
30273,635733,1,4,0,0,4,0.2
30277,514709,0,1,1,1,0,0.0
30278,1271676,9,15,14,7,2,-2.2
30279,484464,0,0,0,0,0,0.0
30280,787280,7,1,4,3,1,-1.0
30281,1120397,3,3,6,31,1,2.4
30282,938742,2,1,5,10,8,2.1
30283,817641,1,7,5,6,4,0.5
30284,635964,41,15,30,23,6,-6.2
30287,696601,3,5,3,7,5,0.6
30288,1150944,24,12,21,21,5,-2.9
30289,1756762,38,12,16,36,13,-2.6
30291,575529,3,3,1,9,0,0.0
30292,514964,0,1,0,0,2,0.3
30293,575567,2,1,4,1,2,0.0
30294,545292,0,0,0,3,0,0.3
30296,515032,0,0,0,2,0,0.2
30297,515049,0,0,1,0,1,0.2
30298,484768,0,0,0,0,0,0.0
30299,484784,0,0,0,0,0,0.0
30300,484800,0,0,0,1,0,0.1
30301,484816,0,0,0,0,0,0.0
30303,484848,0,0,0,0,0,0.0
30304,545472,2,0,1,2,1,0.0
30305,484880,0,1,0,0,0,-0.1
30306,484896,0,0,0,0,0,0.0
30307,484912,0,0,0,0,0,0.0
30308,484928,0,0,0,0,0,0.0
30312,484992,0,0,0,0,0,0.0
30313,485008,0,0,0,0,0,0.0
30314,515338,0,0,5,0,0,0.0
30315,606300,4,3,2,5,0,-0.6
30316,939796,14,1,6,3,5,-1.6
30317,515389,0,12,1,0,0,-1.2
30318,485088,1,0,1,0,0,-0.2
30319,485104,0,0,0,0,0,0.0
30321,727704,4,1,6,8,1,0.1
30322,576118,0,4,0,5,0,0.1
30323,515491,1,0,1,0,0,-0.2
30324,485184,0,4,0,0,0,-0.4
30325,485200,0,4,0,0,0,-0.4
30326,485216,0,4,0,0,0,-0.4
30327,485232,0,0,0,0,0,0.0
30328,485248,0,0,1,0,0,0.0
30329,2123030,11,39,58,28,9,-1.5
30330,636930,2,0,4,0,0,-0.4
30331,970592,18,8,22,19,13,0.1
30332,606640,4,2,10,8,0,-0.2
30333,636993,0,0,3,0,0,0.0
30334,1001022,12,3,5,17,1,-0.8
30336,242688,0,0,0,0,0,0.0
30337,242696,0,0,0,1,0,0.1
30338,455070,3,9,1,2,1,-1.1
30339,242712,0,1,2,0,0,-0.1
30340,242720,0,0,0,0,0,0.0
30341,303410,1,0,1,1,0,-0.1
30342,546156,54,46,48,36,36,-4.6
30343,1062005,12,11,15,13,4,-1.4
30344,394472,16,14,22,11,5,-2.5
30345,515865,8,11,18,13,8,0.2
30346,515882,6,6,12,33,6,2.7
30348,364176,0,0,0,0,0,0.0
30349,394537,1,0,1,2,0,0.0
30350,515950,26,20,22,28,6,-3.2
30351,364212,0,0,0,0,0,0.0
30352,364224,0,0,0,0,0,0.0
30353,637413,63,44,57,52,40,-3.8
30354,637434,111,81,100,94,44,-12.1
30355,637455,77,72,94,70,24,-10.8
30356,789256,299,187,236,243,109,-32.4
30357,1183923,322,218,276,261,128,-34.5
30358,819666,534,391,423,509,241,-46.8
30359,819693,310,161,266,357,128,-16.8
30360,576840,187,128,156,216,80,-12.6
30361,576859,335,276,355,420,133,-26.0
30362,455430,59,45,76,64,20,-5.9
30363,728712,52,30,55,61,32,-0.9
30364,516188,4,1,3,0,0,-0.9
30365,668030,89,86,113,89,28,-11.9
30366,698418,28,19,19,9,7,-5.2
30367,880643,33,36,41,47,12,-3.1
30368,516256,39,27,24,26,10,-5.9
30369,425166,21,12,18,11,4,-3.5
30370,789620,65,30,44,44,20,-7.6
30371,364452,1,0,0,0,0,-0.2
30373,364476,0,0,0,0,0,0.0
30374,577106,31,19,32,40,12,-1.7
30375,911250,49,52,50,83,24,-1.9
30376,607520,26,26,36,39,11,-1.7
30377,577163,50,31,43,53,14,-5.0
30378,394914,1,0,0,1,0,-0.1
30379,516443,33,19,15,42,11,-2.1
30380,729120,33,25,20,46,11,-2.3
30381,394953,7,1,6,7,1,-0.6
30382,850696,50,50,36,28,14,-9.4
30383,425362,7,7,8,5,3,-1.0
30384,668448,40,31,39,29,22,-3.8
30385,1185015,419,305,280,347,137,-52.2
30386,790036,274,235,328,349,99,-23.6
30387,1185093,581,496,527,728,267,-39.6
30389,638169,280,243,264,345,138,-18.2
30390,395070,0,0,0,0,2,0.4
30391,364692,0,0,0,0,0,0.0
30392,1367640,8,22,6,12,7,-1.2
30393,668646,27,39,24,60,32,3.1
30394,1185366,428,322,346,105,16,-104.1
30395,820665,96,68,98,109,82,1.3
30396,911880,172,216,302,358,192,18.2
30397,6170591,105,132,105,127,43,-12.9
30398,3617362,64,51,51,72,23,-6.1
30399,1367955,33,29,44,43,20,-1.2
30400,1398400,37,33,63,23,25,-3.4
30401,1520050,87,88,53,70,32,-12.8
30402,1550502,71,74,86,91,35,-5.5
30403,1459344,21,22,29,38,17,0.8
30404,1276968,16,21,34,14,12,-1.5
30405,1398630,83,32,81,91,21,-6.5
30406,1094616,81,55,42,19,6,-18.6
30407,2098083,942,708,750,788,330,-114.4
30408,2858352,1282,1228,1197,1266,619,-128.8
30409,2098221,728,652,657,716,321,-75.0
30410,1915830,245,451,537,589,275,19.8
30411,1763838,47,41,36,39,19,-5.8
30412,1794308,38,34,49,30,13,-5.4
30413,1611889,46,112,90,49,19,-11.7
30414,2159394,206,179,146,108,50,-38.3
30415,2159465,48,41,47,48,20,-4.9
30416,2068288,66,61,52,80,41,-3.1
30418,1581736,46,43,58,34,17,-6.7
30419,1308017,108,86,67,73,33,-16.3
30420,1095120,42,29,36,16,8,-8.1
30421,790946,92,83,79,46,10,-20.1
30422,851816,51,50,54,30,9,-10.4
30423,1003959,57,32,64,29,13,-9.1
30424,791024,10,30,30,39,10,0.9
30426,1004058,35,25,28,19,7,-6.2
30427,912810,37,14,17,11,8,-6.1
30428,1277976,72,32,30,18,4,-15.0
30429,1399734,90,84,79,84,38,-10.4
30430,1460640,42,58,78,60,32,-1.8
30431,1734567,193,204,202,177,87,-23.9
30432,1369440,83,102,117,157,60,0.9
30433,730392,33,12,27,6,0,-7.2
30435,2556540,60,57,108,75,36,-3.0
30436,2282700,45,66,73,132,60,9.6
30437,2861078,119,55,111,166,78,2.9
30438,2769858,58,80,161,179,78,13.9
30439,1552389,36,47,39,120,58,11.7
30440,3013560,31,73,74,142,135,27.7
30441,2009106,33,54,65,99,31,4.1
30442,1278564,22,25,43,64,16,2.7
30443,2861642,21,51,57,73,36,5.2
30444,608880,15,22,37,35,17,1.7
30445,669790,50,140,103,134,64,2.2
30446,548028,0,0,0,3,1,0.5
30447,608940,83,54,85,44,15,-14.6
30448,608960,22,14,11,12,1,-4.4
30449,608980,9,29,14,27,11,0.2
30450,609000,0,0,0,0,0,0.0
30451,3349610,150,306,306,308,111,-7.6
30452,2253448,18,183,165,203,48,8.0
30453,3288924,105,239,320,334,144,17.3
30454,1614062,231,594,774,626,369,30.8
30455,1644570,305,430,586,739,390,47.9
30456,456840,3,3,0,0,6,0.3
30457,1736049,51,118,225,131,81,7.3
30458,365496,6,0,6,3,0,-0.9
30459,822393,45,27,33,27,6,-7.8
30460,731040,5,11,10,12,3,-0.3
30461,791986,0,0,0,3,4,1.1
30462,731088,1,0,0,1,0,-0.1
30463,731112,0,2,11,1,2,0.3
30464,731136,0,1,0,0,1,0.1
30465,792090,53,49,53,59,30,-3.6
30466,731184,0,0,0,16,2,2.0
30467,974944,0,0,0,0,1,0.2
30468,974976,1,0,0,0,0,-0.2
30469,1005477,3,0,1,4,0,-0.2
30470,1005510,0,3,0,3,0,0.0
30471,975072,1,0,0,1,0,-0.1
30472,1096992,0,0,3,6,4,1.4
30473,853244,0,0,0,0,0,0.0
30474,853272,0,0,0,0,0,0.0
30475,883775,0,8,0,0,0,-0.8
30477,700971,4,0,1,0,1,-0.6
30478,3718316,247,302,492,760,229,42.2
30480,1920240,77,125,161,81,16,-16.6
30481,975392,7,7,20,28,7,2.1
30482,2560488,55,39,29,60,43,-0.3
30483,823041,1,1,0,5,3,0.8
30485,3597230,36,45,100,56,46,3.1
30486,3444918,90,83,106,117,55,-3.6
30487,3292596,110,49,76,64,21,-16.3
30488,7957368,295,132,308,438,129,-2.6
30489,2926944,110,72,92,86,39,-12.8
30491,4085794,136,156,143,167,55,-15.1
30492,4878720,178,184,172,186,61,-23.2
30493,4208034,244,231,288,275,199,-4.6
30494,762350,12,8,1,4,4,-2.0
30495,1341780,8,12,16,36,4,1.6
30496,609920,16,12,16,8,8,-2.0
30497,487952,0,4,0,0,0,-0.4
30498,2104362,1,20,12,32,12,3.4
30499,1158962,13,14,13,7,16,-0.1
30500,1677500,13,8,32,26,11,1.4
30501,488016,0,0,0,0,0,0.0
30502,1189578,31,27,30,15,5,-6.4
30504,884616,1,0,0,2,0,0.0
30505,854140,0,0,0,0,0,0.0
30507,2104983,22,30,60,62,26,4.0
30508,4454168,49,90,97,121,58,4.9
30509,5888237,113,106,107,177,73,-0.9
30510,4637520,235,130,128,130,65,-34.0
30511,8604102,376,191,297,275,145,-37.8
30512,5095504,138,134,136,186,46,-13.2
30514,2563176,144,126,137,148,55,-15.6
30515,3631285,458,443,462,317,172,-69.8
30516,5004624,275,190,262,393,112,-12.3
30517,1068095,929,789,730,784,348,-116.7
30518,1373310,1372,1176,1085,989,380,-217.1
30519,1007127,448,387,344,289,131,-73.2
30520,549360,19,47,83,51,9,-1.6
30521,915630,769,581,536,679,319,-80.2
30522,1404012,1136,846,1329,656,4,-245.4
30523,396799,5,0,2,2,1,-0.6
30524,427336,1,5,3,7,3,0.6
30525,396825,1,1,1,1,1,0.0
30526,854728,0,10,5,2,1,-0.6
30527,793702,8,8,2,2,6,-1.0
30528,793728,8,3,0,2,2,-1.3
30529,824283,3,6,1,7,6,0.7
30530,2869820,192,175,105,198,66,-22.9
30531,2045577,259,229,225,325,105,-21.2
30532,1251812,123,106,183,192,85,1.0
30533,1373985,289,267,282,300,123,-29.9
30534,2595390,283,208,238,239,96,-34.3
30535,671770,172,132,111,108,46,-27.6
30536,1832160,42,8,19,7,21,-4.3
30537,1404702,33,34,32,17,19,-4.5
30538,2137660,74,78,104,78,75,0.2
30539,1374255,2,6,34,17,12,3.1
30540,1343760,90,12,13,11,13,-15.5
30541,1191099,15,2,3,2,8,-1.4
30542,1527100,36,41,28,9,15,-7.4
30543,977376,0,0,0,1,0,0.1
30544,1007952,2,0,0,3,0,-0.1
30545,977440,0,0,0,0,0,0.0
30546,977472,0,0,0,0,0,0.0
30547,1344068,4,1,0,9,8,1.6
30548,1008084,8,0,0,0,0,-1.6
30549,1313607,9,3,3,12,1,-0.7
30550,1313650,2,0,2,23,0,1.9
30551,1405346,7,13,3,16,1,-0.9
30552,1435944,29,21,24,34,17,-1.1
30553,641613,12,18,5,58,6,2.8
30554,763850,9,28,18,34,6,0.0
30555,1711080,24,18,33,20,13,-2.0
30556,855568,13,29,19,8,8,-3.1
30557,488912,6,24,4,14,0,-2.2
30558,702834,10,6,8,17,8,0.7
30559,366708,12,6,14,2,2,-2.4
30560,1375200,13,21,16,33,11,0.8
30561,1344684,88,45,60,63,30,-9.8
30562,1405852,19,15,13,13,6,-2.8
30563,1436461,18,5,11,10,9,-1.3
30564,1405944,59,35,39,33,9,-10.2
30565,1314295,23,13,7,11,6,-3.6
30566,1283772,10,12,13,20,7,0.2
30567,2109123,6,22,48,7,8,-1.1
30568,1925784,33,28,40,18,7,-6.2
30569,3912832,65,67,79,101,17,-6.2
30570,1436790,14,5,18,3,4,-2.2
30571,886559,3,10,8,4,2,-0.8
30572,1375740,24,29,19,43,9,-1.6
30573,1528650,20,69,45,42,5,-5.7
30574,1253534,8,13,5,31,7,1.6
30575,1559325,15,18,12,29,4,-1.1
30576,947856,4,9,5,14,2,0.1
30577,1437119,31,40,28,25,26,-2.5
30578,2782598,95,64,65,53,19,-16.3
30579,3822375,37,74,86,67,33,-1.5
30580,3424960,61,41,56,63,31,-3.8
30581,2018346,31,50,62,62,43,3.6
30582,2385396,23,24,31,34,7,-2.2
30584,2232632,23,23,27,20,12,-2.5
30585,1101060,16,5,1,20,0,-1.7
30586,1009338,11,2,7,0,1,-2.2
30587,795262,2,6,6,10,0,0.0
30588,1498812,10,51,20,43,9,-1.0
30589,1040026,6,16,10,5,3,-1.7
30590,1865990,10,15,21,44,29,6.7
30591,2019006,46,16,23,29,10,-5.9
30592,2906240,23,44,23,36,15,-2.4
30593,2906335,61,55,60,59,37,-4.4
30594,2233362,15,35,9,69,12,2.8
30595,3273665,82,86,84,101,36,-7.7
30596,2264104,67,41,60,41,17,-10.0
30597,1835820,56,28,51,49,19,-5.3
30598,2386644,63,67,52,58,17,-10.1
30599,734376,0,0,0,0,0,0.0
30600,1713600,24,26,10,19,27,-0.1
30601,887429,3,2,8,34,3,3.2
30602,1009866,2,0,6,6,2,0.6
30603,1254723,8,13,8,3,7,-1.2
30604,887516,5,3,4,9,0,-0.4
30605,918150,3,3,3,3,3,0.0
30606,765150,1,0,1,0,0,-0.2
30607,2479167,26,37,9,21,6,-5.6
30608,948848,19,22,15,28,6,-2.0
30609,612180,32,8,10,6,2,-6.2
30610,550980,4,3,6,7,4,0.4
30611,367332,0,1,0,0,0,-0.1
30612,551016,4,2,7,12,0,0.2
30613,489808,5,3,12,16,6,1.5
30614,367368,0,0,0,0,0,0.0
30615,459225,1,2,2,0,1,-0.2
30616,520472,6,2,2,2,0,-1.2
30617,551106,8,2,6,9,1,-0.7
30618,428652,7,1,7,7,1,-0.6
30619,520523,7,6,5,4,4,-0.8
30620,428680,3,1,6,3,1,-0.2
30621,489936,15,0,1,6,0,-2.4
30622,888038,19,13,17,18,7,-1.9
30623,398099,10,6,9,8,0,-1.8
30624,367488,1,0,0,1,1,0.1
30626,367512,0,0,1,0,0,0.0
30627,888183,17,5,7,15,1,-2.2
30628,643188,6,16,28,11,6,-0.5
30629,520693,7,2,5,15,1,0.1
30630,765750,3,9,10,6,8,0.7
30631,459465,7,12,6,4,8,-0.6
30632,367584,0,0,0,0,0,0.0
30633,367596,0,0,0,0,0,0.0
30635,1256035,47,11,18,8,2,-9.3
30636,1010988,5,4,1,3,1,-0.9
30637,1225480,40,15,16,14,37,-0.7
30638,1072330,33,6,4,3,3,-6.3
30639,735336,0,0,0,0,0,0.0
30640,735360,12,0,0,0,0,-2.4
30641,2022306,45,11,15,24,7,-6.3
30642,735408,0,0,0,0,0,0.0
30643,735432,2,1,0,0,6,0.7
30644,735456,0,1,0,0,0,-0.1
30645,1225800,5,10,23,6,5,-0.4
30647,2267878,19,5,27,20,12,0.1
30649,3953721,264,254,344,249,56,-42.1
30650,3494100,34,111,69,73,18,-7.0
30651,1501899,12,14,45,35,6,0.9
30652,1072820,5,5,4,5,6,0.2
30671,2146970,54,44,39,57,14,-6.7
30672,2484432,62,77,76,52,20,-10.9
30673,2791243,108,79,109,79,33,-15.0
30674,920220,0,9,0,1,0,-0.8
30675,1871175,64,63,97,65,33,-6.0
30676,1349744,75,47,63,96,43,-1.5
30677,1717912,29,19,24,21,8,-4.0
30678,1564578,44,12,17,42,2,-5.4
30679,859012,0,0,0,0,0,0.0
30680,2055560,24,14,22,18,12,-2.0
30681,2147670,60,67,138,69,16,-8.6
30682,889778,2,5,3,7,0,-0.2
30683,3129666,47,58,8,47,11,-8.3
30684,3958236,84,45,29,88,35,-5.5
30685,1043290,2,5,4,14,4,1.3
30686,1749102,10,18,24,12,15,0.4
30688,1380960,14,32,4,10,10,-3.0
30689,2178919,17,21,29,21,6,-2.2
30690,736560,0,0,0,0,0,0.0
30691,1534550,6,5,13,13,9,1.4
30692,1012836,11,4,16,15,5,-0.1
30694,4235772,52,36,28,66,11,-5.2
30695,798070,4,10,4,6,0,-1.2
30696,736704,0,0,0,0,0,0.0
30697,1135789,19,20,23,23,11,-1.3
30698,1320014,8,34,7,5,0,-4.5
30699,736776,0,3,0,0,0,-0.3
30700,767500,1,0,0,6,0,0.4
30701,767525,1,7,2,3,2,-0.2
30702,1289484,10,13,20,32,7,1.3
30703,1197417,14,11,25,27,10,0.8
30704,1350976,15,15,10,4,1,-3.9
30707,1351108,36,21,22,8,5,-7.5
30722,921660,0,0,9,42,49,14.0
30723,491568,85,75,56,40,26,-15.3
30729,1536450,15,14,10,8,9,-1.8
30730,768250,1,6,1,2,1,-0.4
30731,1413626,66,35,75,80,37,-1.3
30732,1690260,35,11,11,23,8,-4.2
30733,1198587,12,12,4,40,14,3.2
30734,1229360,12,14,13,4,2,-3.0
30736,1383120,25,23,51,37,11,-1.4
30737,1874957,48,36,68,30,26,-5.0
30738,1352472,12,10,27,24,6,0.2
30739,1413994,21,22,96,48,19,2.2
30740,3196960,55,49,69,44,25,-6.5
30741,3227805,70,85,74,92,41,-5.1
30742,3258652,99,53,120,46,30,-14.5
30743,1813837,25,18,32,19,16,-1.7
30744,860832,21,16,28,31,7,-1.3
30745,830115,13,21,42,24,13,0.3
