728,31,38,29,47,10,-3.3
729,90,117,127,120,77,-2.3
730,15,24,12,39,9,0.3
732,15,19,13,13,6,-2.4
733,14,13,16,9,12,-0.8
737,9,6,0,3,3,-1.5
738,11,13,13,13,11,0.0
739,3,6,6,10,3,0.4
740,26,9,7,9,15,-2.2
741,9,6,18,12,3,-0.6
742,22,18,23,24,22,0.6
743,18,24,12,23,17,-0.3
744,17,21,24,22,16,-0.1
745,18,25,27,24,17,-0.3
746,7,6,6,9,9,0.7
747,32,21,27,19,19,-2.8
748,17,20,20,10,9,-2.6
749,5,11,11,6,5,-0.5
750,16,13,15,13,6,-2.0
751,0,2,2,3,0,0.1
752,5,7,6,7,5,0.0
753,5,6,4,7,3,-0.3
754,8,17,15,10,6,-1.1
755,19,38,39,18,15,-2.8
758,282,356,307,188,151,-43.0
759,284,289,202,47,73,-66.4
760,508,388,377,110,42,-121.0
762,140,189,209,107,81,-20.0
763,0,0,0,0,0,0.0
764,0,0,0,0,0,0.0
768,33,41,31,33,40,0.6
769,21,29,29,40,28,2.5
770,56,44,46,44,47,-1.8
772,36,34,34,27,12,-5.5
773,9,10,11,9,6,-0.7
775,44,43,49,51,31,-1.8
776,36,35,41,34,24,-2.5
777,18,6,15,12,9,-1.2
778,3,6,3,3,0,-0.9
779,12,9,3,6,3,-2.1
780,3,15,3,3,3,-1.2
781,15,21,6,12,6,-2.7
782,29,27,35,36,9,-3.1
783,25,16,13,24,15,-1.2
784,9,10,25,24,9,1.4
785,7,6,3,9,6,0.1
786,18,21,29,30,12,-0.3
787,3,0,9,6,3,0.6
788,15,11,19,18,6,-1.1
789,0,1,2,1,0,0.0
790,2,1,1,2,0,-0.3
791,0,0,0,1,0,0.1
792,16,9,12,15,6,-1.4
793,12,12,13,15,12,0.3
794,37,36,38,49,27,-0.7
795,57,53,55,62,46,-1.3
796,6,3,18,15,9,1.8
798,61,66,60,63,51,-2.3
801,74,64,79,83,54,-2.1
802,37,40,35,43,33,-0.5
803,25,21,18,29,18,-0.6
805,15,18,15,18,15,0.0
806,37,36,36,36,30,-1.4
807,31,30,26,43,24,-0.1
810,75,78,87,81,75,0.3
812,24,18,21,27,15,-0.9
814,10,12,13,4,3,-2.2
815,0,3,3,3,0,0.0
817,9,6,10,4,3,-1.4
